package,component,fname,dep_type
ggraph,facet,facet_edges,imports or depends
ggraph,facet,facet_graph,imports or depends
ggraph,facet,facet_nodes,imports or depends
ggraph,theme,theme_graph,imports or depends
ggraph,guide,guide_edge_colorbar,imports or depends
ggraph,guide,guide_edge_colorsteps,imports or depends
ggraph,guide,guide_edge_colourbar,imports or depends
ggraph,guide,guide_edge_coloursteps,imports or depends
ggraph,guide,guide_edge_direction,imports or depends
ggrastr,geom,geom_beeswarm_rast,imports or depends
ggrastr,geom,geom_boxplot_jitter,imports or depends
ggrastr,geom,geom_jitter_rast,imports or depends
ggrastr,geom,geom_point_rast,imports or depends
ggrastr,geom,geom_quasirandom_rast,imports or depends
ggrastr,geom,geom_tile_rast,imports or depends
ggrastr,geom,geom_violin_rast,imports or depends
ggrastr,theme,theme_pdf,imports or depends
ggredist,geom,geom_district,imports or depends
ggredist,geom,geom_district_label,imports or depends
ggredist,geom,geom_district_text,imports or depends
ggredist,geom,geom_places,imports or depends
ggredist,stat,stat_cities,imports or depends
ggredist,stat,stat_district,imports or depends
ggredist,stat,stat_district_coordinates,imports or depends
ggredist,stat,stat_interstates,imports or depends
ggredist,stat,stat_places,imports or depends
ggredist,scale,scale_color_538,imports or depends
ggredist,scale,scale_color_alaska,imports or depends
ggredist,scale,scale_color_coast,imports or depends
ggredist,scale,scale_color_dra,imports or depends
ggredist,scale,scale_color_florida,imports or depends
ggredist,scale,scale_color_jacksonville,imports or depends
ggredist,scale,scale_color_larch,imports or depends
ggredist,scale,scale_color_natgeo,imports or depends
ggredist,scale,scale_color_party_b,imports or depends
ggredist,scale,scale_color_party_c,imports or depends
ggredist,scale,scale_color_party_d,imports or depends
ggredist,scale,scale_color_penn82,imports or depends
ggredist,scale,scale_color_randmcnally,imports or depends
ggredist,scale,scale_color_texas,imports or depends
ggredist,scale,scale_color_washington,imports or depends
ggredist,scale,scale_color_wiki_dem,imports or depends
ggredist,scale,scale_color_wiki_dem_pres,imports or depends
ggredist,scale,scale_color_wiki_rep,imports or depends
ggredist,scale,scale_color_wiki_rep_pres,imports or depends
ggredist,scale,scale_colour_alaska,imports or depends
ggredist,scale,scale_colour_coast,imports or depends
ggredist,scale,scale_colour_dra,imports or depends
ggredist,scale,scale_colour_florida,imports or depends
ggredist,scale,scale_colour_jacksonville,imports or depends
ggredist,scale,scale_colour_larch,imports or depends
ggredist,scale,scale_colour_natgeo,imports or depends
ggredist,scale,scale_colour_party_b,imports or depends
ggredist,scale,scale_colour_party_c,imports or depends
ggredist,scale,scale_colour_party_d,imports or depends
ggredist,scale,scale_colour_penn82,imports or depends
ggredist,scale,scale_colour_randmcnally,imports or depends
ggredist,scale,scale_colour_texas,imports or depends
ggredist,scale,scale_colour_washington,imports or depends
ggredist,scale,scale_fill_538,imports or depends
ggredist,scale,scale_fill_alaska,imports or depends
ggredist,scale,scale_fill_coast,imports or depends
ggredist,scale,scale_fill_dra,imports or depends
ggredist,scale,scale_fill_florida,imports or depends
ggredist,scale,scale_fill_jacksonville,imports or depends
ggredist,scale,scale_fill_larch,imports or depends
ggredist,scale,scale_fill_natgeo,imports or depends
ggredist,scale,scale_fill_party_b,imports or depends
ggredist,scale,scale_fill_party_c,imports or depends
ggredist,scale,scale_fill_party_d,imports or depends
ggredist,scale,scale_fill_penn82,imports or depends
ggredist,scale,scale_fill_randmcnally,imports or depends
ggredist,scale,scale_fill_texas,imports or depends
ggredist,scale,scale_fill_washington,imports or depends
ggredist,scale,scale_fill_wiki_dem,imports or depends
ggredist,scale,scale_fill_wiki_dem_pres,imports or depends
ggredist,scale,scale_fill_wiki_rep,imports or depends
ggredist,scale,scale_fill_wiki_rep_pres,imports or depends
ggredist,theme,theme_map,imports or depends
ggrepel,geom,geom_label_repel,imports or depends
ggrepel,geom,geom_text_repel,imports or depends
ggrepel,position,position_nudge_repel,imports or depends
ggridges,geom,geom_density_line,imports or depends
ggridges,geom,geom_density_ridges,imports or depends
ggridges,geom,geom_density_ridges2,imports or depends
ggridges,geom,geom_density_ridges_gradient,imports or depends
ggridges,geom,geom_ridgeline,imports or depends
ggridges,geom,geom_ridgeline_gradient,imports or depends
ggridges,geom,geom_vridgeline,imports or depends
ggridges,stat,stat_binline,imports or depends
ggridges,stat,stat_density_ridges,imports or depends
ggridges,scale,scale_alpha_cyclical,imports or depends
ggridges,scale,scale_color_cyclical,imports or depends
ggridges,scale,scale_colour_cyclical,imports or depends
ggridges,scale,scale_fill_cyclical,imports or depends
ggridges,scale,scale_linetype_cyclical,imports or depends
ggridges,scale,scale_linewidth_cyclical,imports or depends
ggridges,scale,scale_point_color_continuous,imports or depends
ggridges,scale,scale_point_color_discrete,imports or depends
ggridges,scale,scale_point_color_gradient,imports or depends
ggridges,scale,scale_point_color_hue,imports or depends
ggridges,scale,scale_point_colour_continuous,imports or depends
ggridges,scale,scale_point_colour_discrete,imports or depends
ggridges,scale,scale_point_colour_gradient,imports or depends
ggridges,scale,scale_point_colour_hue,imports or depends
ggridges,scale,scale_point_fill_continuous,imports or depends
ggridges,scale,scale_point_fill_discrete,imports or depends
ggridges,scale,scale_point_fill_gradient,imports or depends
ggridges,scale,scale_point_fill_hue,imports or depends
ggridges,scale,scale_point_shape,imports or depends
ggridges,scale,scale_point_shape_discrete,imports or depends
ggridges,scale,scale_point_size_continuous,imports or depends
ggridges,scale,scale_size_cyclical,imports or depends
ggridges,scale,scale_vline_color_continuous,imports or depends
ggridges,scale,scale_vline_color_discrete,imports or depends
ggridges,scale,scale_vline_color_gradient,imports or depends
ggridges,scale,scale_vline_color_hue,imports or depends
ggridges,scale,scale_vline_colour_continuous,imports or depends
ggridges,scale,scale_vline_colour_discrete,imports or depends
ggridges,scale,scale_vline_colour_gradient,imports or depends
ggridges,scale,scale_vline_colour_hue,imports or depends
ggridges,scale,scale_vline_linetype,imports or depends
ggridges,scale,scale_vline_linetype_discrete,imports or depends
ggridges,scale,scale_vline_width_continuous,imports or depends
ggridges,theme,theme_ridges,imports or depends
ggridges,position,position_points_jitter,imports or depends
ggridges,position,position_points_sina,imports or depends
ggridges,position,position_raincloud,imports or depends
ggrounded,geom,geom_bar_rounded,imports or depends
ggrounded,geom,geom_col_rounded,imports or depends
ggRtsy,scale,scale_color_gogh,imports or depends
ggRtsy,scale,scale_fill_gogh,imports or depends
ggsankeyfier,geom,geom_sankeyedge,imports or depends
ggsankeyfier,geom,geom_sankeynode,imports or depends
ggsankeyfier,geom,geom_sankeysegment,imports or depends
ggsankeyfier,stat,stat_sankeyedge,imports or depends
ggsankeyfier,stat,stat_sankeynode,imports or depends
ggsankeyfier,scale,scale_waist_binned,imports or depends
ggsankeyfier,scale,scale_waist_continuous,imports or depends
ggsankeyfier,scale,scale_waist_datetime,imports or depends
ggsankeyfier,scale,scale_waist_discrete,imports or depends
ggsankeyfier,scale,scale_waist_identity,imports or depends
ggsankeyfier,scale,scale_waist_manual,imports or depends
ggsankeyfier,position,position_sankey,imports or depends
ggsci,scale,scale_color_aaas,imports or depends
ggsci,scale,scale_color_atlassian,imports or depends
ggsci,scale,scale_color_bmj,imports or depends
ggsci,scale,scale_color_bs5,imports or depends
ggsci,scale,scale_color_cosmic,imports or depends
ggsci,scale,scale_color_d3,imports or depends
ggsci,scale,scale_color_flatui,imports or depends
ggsci,scale,scale_color_frontiers,imports or depends
ggsci,scale,scale_color_futurama,imports or depends
ggsci,scale,scale_color_gsea,imports or depends
ggsci,scale,scale_color_igv,imports or depends
ggsci,scale,scale_color_iterm,imports or depends
ggsci,scale,scale_color_jama,imports or depends
ggsci,scale,scale_color_jco,imports or depends
ggsci,scale,scale_color_lancet,imports or depends
ggsci,scale,scale_color_locuszoom,imports or depends
ggsci,scale,scale_color_material,imports or depends
ggsci,scale,scale_color_nejm,imports or depends
ggsci,scale,scale_color_npg,imports or depends
ggsci,scale,scale_color_observable,imports or depends
ggsci,scale,scale_color_primer,imports or depends
ggsci,scale,scale_color_rickandmorty,imports or depends
ggsci,scale,scale_color_simpsons,imports or depends
ggsci,scale,scale_color_startrek,imports or depends
ggsci,scale,scale_color_tron,imports or depends
ggsci,scale,scale_color_tw3,imports or depends
ggsci,scale,scale_color_uchicago,imports or depends
ggsci,scale,scale_color_ucscgb,imports or depends
ggsci,scale,scale_colour_aaas,imports or depends
ggsci,scale,scale_colour_atlassian,imports or depends
ggsci,scale,scale_colour_bmj,imports or depends
ggsci,scale,scale_colour_bs5,imports or depends
ggsci,scale,scale_colour_cosmic,imports or depends
ggsci,scale,scale_colour_d3,imports or depends
ggsci,scale,scale_colour_flatui,imports or depends
ggsci,scale,scale_colour_frontiers,imports or depends
ggsci,scale,scale_colour_futurama,imports or depends
ggsci,scale,scale_colour_gsea,imports or depends
ggsci,scale,scale_colour_igv,imports or depends
ggsci,scale,scale_colour_iterm,imports or depends
ggsci,scale,scale_colour_jama,imports or depends
ggsci,scale,scale_colour_jco,imports or depends
ggsci,scale,scale_colour_lancet,imports or depends
ggsci,scale,scale_colour_locuszoom,imports or depends
ggsci,scale,scale_colour_material,imports or depends
ggsci,scale,scale_colour_nejm,imports or depends
ggsci,scale,scale_colour_npg,imports or depends
ggsci,scale,scale_colour_observable,imports or depends
ggsci,scale,scale_colour_primer,imports or depends
ggsci,scale,scale_colour_rickandmorty,imports or depends
ggsci,scale,scale_colour_simpsons,imports or depends
ggsci,scale,scale_colour_startrek,imports or depends
ggsci,scale,scale_colour_tron,imports or depends
ggsci,scale,scale_colour_tw3,imports or depends
ggsci,scale,scale_colour_uchicago,imports or depends
ggsci,scale,scale_colour_ucscgb,imports or depends
ggsci,scale,scale_fill_aaas,imports or depends
ggsci,scale,scale_fill_atlassian,imports or depends
ggsci,scale,scale_fill_bmj,imports or depends
ggsci,scale,scale_fill_bs5,imports or depends
ggsci,scale,scale_fill_cosmic,imports or depends
ggsci,scale,scale_fill_d3,imports or depends
ggsci,scale,scale_fill_flatui,imports or depends
ggsci,scale,scale_fill_frontiers,imports or depends
ggsci,scale,scale_fill_futurama,imports or depends
ggsci,scale,scale_fill_gsea,imports or depends
ggsci,scale,scale_fill_igv,imports or depends
ggsci,scale,scale_fill_iterm,imports or depends
ggsci,scale,scale_fill_jama,imports or depends
ggsci,scale,scale_fill_jco,imports or depends
ggsci,scale,scale_fill_lancet,imports or depends
ggsci,scale,scale_fill_locuszoom,imports or depends
ggsci,scale,scale_fill_material,imports or depends
ggsci,scale,scale_fill_nejm,imports or depends
ggsci,scale,scale_fill_npg,imports or depends
ggsci,scale,scale_fill_observable,imports or depends
ggsci,scale,scale_fill_primer,imports or depends
ggsci,scale,scale_fill_rickandmorty,imports or depends
ggsci,scale,scale_fill_simpsons,imports or depends
ggsci,scale,scale_fill_startrek,imports or depends
ggsci,scale,scale_fill_tron,imports or depends
ggsci,scale,scale_fill_tw3,imports or depends
ggsci,scale,scale_fill_uchicago,imports or depends
ggsci,scale,scale_fill_ucscgb,imports or depends
ggseg,geom,geom_brain,imports or depends
ggseg,scale,scale_brain,imports or depends
ggseg,scale,scale_brain2,imports or depends
ggseg,scale,scale_color_brain,imports or depends
ggseg,scale,scale_color_brain2,imports or depends
ggseg,scale,scale_colour_brain,imports or depends
ggseg,scale,scale_colour_brain2,imports or depends
ggseg,scale,scale_continous_brain,imports or depends
ggseg,scale,scale_fill_brain,imports or depends
ggseg,scale,scale_fill_brain2,imports or depends
ggseg,scale,scale_labs_brain,imports or depends
ggseg,scale,scale_x_brain,imports or depends
ggseg,scale,scale_y_brain,imports or depends
ggseg,theme,theme_brain,imports or depends
ggseg,theme,theme_brain2,imports or depends
ggseg,theme,theme_custombrain,imports or depends
ggseg,theme,theme_darkbrain,imports or depends
ggseg,position,position_brain,imports or depends
ggseqlogo,geom,geom_logo,imports or depends
ggseqlogo,theme,theme_logo,imports or depends
ggshadow,geom,geom_glowline,imports or depends
ggshadow,geom,geom_glowpath,imports or depends
ggshadow,geom,geom_glowpoint,imports or depends
ggshadow,geom,geom_glowstep,imports or depends
ggshadow,geom,geom_shadowline,imports or depends
ggshadow,geom,geom_shadowpath,imports or depends
ggshadow,geom,geom_shadowpoint,imports or depends
ggshadow,geom,geom_shadowstep,imports or depends
ggshadow,scale,scale_shadowcolour_binned,imports or depends
ggshadow,scale,scale_shadowcolour_brewer,imports or depends
ggshadow,scale,scale_shadowcolour_continuous,imports or depends
ggshadow,scale,scale_shadowcolour_date,imports or depends
ggshadow,scale,scale_shadowcolour_datetime,imports or depends
ggshadow,scale,scale_shadowcolour_discrete,imports or depends
ggshadow,scale,scale_shadowcolour_distiller,imports or depends
ggshadow,scale,scale_shadowcolour_gradient,imports or depends
ggshadow,scale,scale_shadowcolour_gradient2,imports or depends
ggshadow,scale,scale_shadowcolour_gradientn,imports or depends
ggshadow,scale,scale_shadowcolour_grey,imports or depends
ggshadow,scale,scale_shadowcolour_hue,imports or depends
ggshadow,scale,scale_shadowcolour_identity,imports or depends
ggshadow,scale,scale_shadowcolour_manual,imports or depends
ggshadow,scale,scale_shadowcolour_ordinal,imports or depends
ggshadow,scale,scale_shadowcolour_steps,imports or depends
ggshadow,scale,scale_shadowcolour_steps2,imports or depends
ggshadow,scale,scale_shadowcolour_stepsn,imports or depends
ggshadow,scale,scale_shadowcolour_viridis_b,imports or depends
ggshadow,scale,scale_shadowcolour_viridis_c,imports or depends
ggshadow,scale,scale_shadowcolour_viridis_d,imports or depends
ggside,geom,geom_xsideabline,imports or depends
ggside,geom,geom_xsidebar,imports or depends
ggside,geom,geom_xsideboxplot,imports or depends
ggside,geom,geom_xsidecol,imports or depends
ggside,geom,geom_xsidedensity,imports or depends
ggside,geom,geom_xsidefreqpoly,imports or depends
ggside,geom,geom_xsidefunction,imports or depends
ggside,geom,geom_xsidehistogram,imports or depends
ggside,geom,geom_xsidehline,imports or depends
ggside,geom,geom_xsidelabel,imports or depends
ggside,geom,geom_xsideline,imports or depends
ggside,geom,geom_xsidepath,imports or depends
ggside,geom,geom_xsidepoint,imports or depends
ggside,geom,geom_xsidesegment,imports or depends
ggside,geom,geom_xsidetext,imports or depends
ggside,geom,geom_xsidetile,imports or depends
ggside,geom,geom_xsideviolin,imports or depends
ggside,geom,geom_xsidevline,imports or depends
ggside,geom,geom_ysideabline,imports or depends
ggside,geom,geom_ysidebar,imports or depends
ggside,geom,geom_ysideboxplot,imports or depends
ggside,geom,geom_ysidecol,imports or depends
ggside,geom,geom_ysidedensity,imports or depends
ggside,geom,geom_ysidefreqpoly,imports or depends
ggside,geom,geom_ysidefunction,imports or depends
ggside,geom,geom_ysidehistogram,imports or depends
ggside,geom,geom_ysidehline,imports or depends
ggside,geom,geom_ysidelabel,imports or depends
ggside,geom,geom_ysideline,imports or depends
ggside,geom,geom_ysidepath,imports or depends
ggside,geom,geom_ysidepoint,imports or depends
ggside,geom,geom_ysidesegment,imports or depends
ggside,geom,geom_ysidetext,imports or depends
ggside,geom,geom_ysidetile,imports or depends
ggside,geom,geom_ysideviolin,imports or depends
ggside,geom,geom_ysidevline,imports or depends
ggside,stat,stat_summarise,imports or depends
ggside,stat,stat_summarize,imports or depends
ggside,stat,stat_xsidefunction,imports or depends
ggside,stat,stat_ysidefunction,imports or depends
ggside,scale,scale_xcolor_continuous,imports or depends
ggside,scale,scale_xcolor_discrete,imports or depends
ggside,scale,scale_xcolor_gradientn,imports or depends
ggside,scale,scale_xcolor_manual,imports or depends
ggside,scale,scale_xcolour_continuous,imports or depends
ggside,scale,scale_xcolour_discrete,imports or depends
ggside,scale,scale_xcolour_gradient,imports or depends
ggside,scale,scale_xcolour_gradientn,imports or depends
ggside,scale,scale_xcolour_hue,imports or depends
ggside,scale,scale_xcolour_manual,imports or depends
ggside,scale,scale_xfill_continuous,imports or depends
ggside,scale,scale_xfill_discrete,imports or depends
ggside,scale,scale_xfill_gradient,imports or depends
ggside,scale,scale_xfill_gradientn,imports or depends
ggside,scale,scale_xfill_hue,imports or depends
ggside,scale,scale_xfill_manual,imports or depends
ggside,scale,scale_xsidey_binned,imports or depends
ggside,scale,scale_xsidey_continuous,imports or depends
ggside,scale,scale_xsidey_discrete,imports or depends
ggside,scale,scale_xsidey_log10,imports or depends
ggside,scale,scale_xsidey_reverse,imports or depends
ggside,scale,scale_xsidey_sqrt,imports or depends
ggside,scale,scale_ycolor_continuous,imports or depends
ggside,scale,scale_ycolor_discrete,imports or depends
ggside,scale,scale_ycolor_gradientn,imports or depends
ggside,scale,scale_ycolor_manual,imports or depends
ggside,scale,scale_ycolour_continuous,imports or depends
ggside,scale,scale_ycolour_discrete,imports or depends
ggside,scale,scale_ycolour_gradient,imports or depends
ggside,scale,scale_ycolour_gradientn,imports or depends
ggside,scale,scale_ycolour_hue,imports or depends
ggside,scale,scale_ycolour_manual,imports or depends
ggside,scale,scale_yfill_continuous,imports or depends
ggside,scale,scale_yfill_discrete,imports or depends
ggside,scale,scale_yfill_gradient,imports or depends
ggside,scale,scale_yfill_gradientn,imports or depends
ggside,scale,scale_yfill_hue,imports or depends
ggside,scale,scale_yfill_manual,imports or depends
ggside,scale,scale_ysidex_binned,imports or depends
ggside,scale,scale_ysidex_continuous,imports or depends
ggside,scale,scale_ysidex_discrete,imports or depends
ggside,scale,scale_ysidex_log10,imports or depends
ggside,scale,scale_ysidex_reverse,imports or depends
ggside,scale,scale_ysidex_sqrt,imports or depends
ggside,theme,theme_ggside_bw,imports or depends
ggside,theme,theme_ggside_classic,imports or depends
ggside,theme,theme_ggside_dark,imports or depends
ggside,theme,theme_ggside_gray,imports or depends
ggside,theme,theme_ggside_grey,imports or depends
ggside,theme,theme_ggside_light,imports or depends
ggside,theme,theme_ggside_linedraw,imports or depends
ggside,theme,theme_ggside_minimal,imports or depends
ggside,theme,theme_ggside_void,imports or depends
ggside,position,position_rescale,imports or depends
ggside,position,position_xrescale,imports or depends
ggside,position,position_yrescale,imports or depends
ggsignif,geom,geom_signif,imports or depends
ggsignif,stat,stat_signif,imports or depends
ggsoccer,theme,theme_pitch,imports or depends
ggsolvencyii,geom,geom_sii_riskconnection,imports or depends
ggsolvencyii,geom,geom_sii_riskoutline,imports or depends
ggsolvencyii,geom,geom_sii_risksurface,imports or depends
ggsom,geom,geom_class,imports or depends
ggspark,stat,stat_interquartilerange,imports or depends
ggspark,stat,stat_sparklabels,imports or depends
ggspatial,geom,geom_polypath,imports or depends
ggspatial,geom,geom_sf,imports or depends
ggspatial,geom,geom_spatial_label,imports or depends
ggspatial,geom,geom_spatial_label_repel,imports or depends
ggspatial,geom,geom_spatial_path,imports or depends
ggspatial,geom,geom_spatial_point,imports or depends
ggspatial,geom,geom_spatial_polygon,imports or depends
ggspatial,geom,geom_spatial_rect,imports or depends
ggspatial,geom,geom_spatial_segment,imports or depends
ggspatial,geom,geom_spatial_text,imports or depends
ggspatial,geom,geom_spatial_text_repel,imports or depends
ggspatial,geom,geom_spatial_tile,imports or depends
ggspatial,stat,stat_spatial_identity,imports or depends
ggspatial,coord,coord_sf,imports or depends
ggspectra,geom,geom_spct,imports or depends
ggspectra,stat,stat_color,imports or depends
ggspectra,stat,stat_find_qtys,imports or depends
ggspectra,stat,stat_find_wls,imports or depends
ggspectra,stat,stat_label_peaks,imports or depends
ggspectra,stat,stat_label_valleys,imports or depends
ggspectra,stat,stat_peaks,imports or depends
ggspectra,stat,stat_spikes,imports or depends
ggspectra,stat,stat_valleys,imports or depends
ggspectra,stat,stat_wb_box,imports or depends
ggspectra,stat,stat_wb_column,imports or depends
ggspectra,stat,stat_wb_contribution,imports or depends
ggspectra,stat,stat_wb_e_irrad,imports or depends
ggspectra,stat,stat_wb_e_sirrad,imports or depends
ggspectra,stat,stat_wb_hbar,imports or depends
ggspectra,stat,stat_wb_irrad,imports or depends
ggspectra,stat,stat_wb_label,imports or depends
ggspectra,stat,stat_wb_mean,imports or depends
ggspectra,stat,stat_wb_q_irrad,imports or depends
ggspectra,stat,stat_wb_q_sirrad,imports or depends
ggspectra,stat,stat_wb_relative,imports or depends
ggspectra,stat,stat_wb_sirrad,imports or depends
ggspectra,stat,stat_wb_total,imports or depends
ggspectra,stat,stat_wl_strip,imports or depends
ggspectra,stat,stat_wl_summary,imports or depends
ggspectra,scale,scale_x_energy_J_continuous,imports or depends
ggspectra,scale,scale_x_energy_eV_continuous,imports or depends
ggspectra,scale,scale_x_frequency_continuous,imports or depends
ggspectra,scale,scale_x_wavenumber_continuous,imports or depends
ggspectra,scale,scale_x_wl_continuous,imports or depends
ggspectra,scale,scale_y_A_continuous,imports or depends
ggspectra,scale,scale_y_A_internal_continuous,imports or depends
ggspectra,scale,scale_y_A_total_continuous,imports or depends
ggspectra,scale,scale_y_Afr_continuous,imports or depends
ggspectra,scale,scale_y_Rfr_continuous,imports or depends
ggspectra,scale,scale_y_Rfr_specular_continuous,imports or depends
ggspectra,scale,scale_y_Rfr_total_continuous,imports or depends
ggspectra,scale,scale_y_Tfr_continuous,imports or depends
ggspectra,scale,scale_y_Tfr_internal_continuous,imports or depends
ggspectra,scale,scale_y_Tfr_total_continuous,imports or depends
ggspectra,scale,scale_y_counts_continuous,imports or depends
ggspectra,scale,scale_y_counts_tg_continuous,imports or depends
ggspectra,scale,scale_y_cps_continuous,imports or depends
ggspectra,scale,scale_y_multipliers_continuous,imports or depends
ggspectra,scale,scale_y_s.e.action_continuous,imports or depends
ggspectra,scale,scale_y_s.e.irrad_continuous,imports or depends
ggspectra,scale,scale_y_s.e.irrad_log10,imports or depends
ggspectra,scale,scale_y_s.e.response_continuous,imports or depends
ggspectra,scale,scale_y_s.q.action_continuous,imports or depends
ggspectra,scale,scale_y_s.q.irrad_continuous,imports or depends
ggspectra,scale,scale_y_s.q.irrad_log10,imports or depends
ggspectra,scale,scale_y_s.q.response_continuous,imports or depends
ggstackplot,theme,theme_stackplot,imports or depends
ggstance,geom,geom_barh,imports or depends
ggstance,geom,geom_boxploth,imports or depends
ggstance,geom,geom_colh,imports or depends
ggstance,geom,geom_crossbarh,imports or depends
ggstance,geom,geom_errorbarh,imports or depends
ggstance,geom,geom_histogramh,imports or depends
ggstance,geom,geom_linerangeh,imports or depends
ggstance,geom,geom_pointrangeh,imports or depends
ggstance,geom,geom_violinh,imports or depends
ggstance,stat,stat_binh,imports or depends
ggstance,stat,stat_boxploth,imports or depends
ggstance,stat,stat_counth,imports or depends
ggstance,stat,stat_summaryh,imports or depends
ggstance,stat,stat_xdensity,imports or depends
ggstance,position,position_dodge2v,imports or depends
ggstance,position,position_dodgev,imports or depends
ggstance,position,position_fillv,imports or depends
ggstance,position,position_jitterdodgev,imports or depends
ggstance,position,position_stackv,imports or depends
ggstar,geom,geom_star,imports or depends
ggstar,geom,geom_star_interactive,imports or depends
ggstar,scale,scale_angle_manual,imports or depends
ggstar,scale,scale_starshape,imports or depends
ggstar,scale,scale_starshape_continuous,imports or depends
ggstar,scale,scale_starshape_discrete,imports or depends
ggstar,scale,scale_starshape_discrete_interactive,imports or depends
ggstar,scale,scale_starshape_identity,imports or depends
ggstar,scale,scale_starshape_interactive,imports or depends
ggstar,scale,scale_starshape_manual,imports or depends
ggstar,scale,scale_starshape_manual_interactive,imports or depends
ggstar,scale,scale_starshape_ordinal,imports or depends
ggstats,geom,geom_bar_connector,imports or depends
ggstats,geom,geom_connector,imports or depends
ggstats,geom,geom_diverging,imports or depends
ggstats,geom,geom_diverging_text,imports or depends
ggstats,geom,geom_likert,imports or depends
ggstats,geom,geom_likert_text,imports or depends
ggstats,geom,geom_prop_bar,imports or depends
ggstats,geom,geom_prop_connector,imports or depends
ggstats,geom,geom_prop_text,imports or depends
ggstats,geom,geom_pyramid,imports or depends
ggstats,geom,geom_pyramid_text,imports or depends
ggstats,geom,geom_stripped_cols,imports or depends
ggstats,geom,geom_stripped_rows,imports or depends
ggstats,stat,stat_cross,imports or depends
ggstats,stat,stat_prop,imports or depends
ggstats,stat,stat_weighted_mean,imports or depends
ggstats,scale,scale_colour_extended,imports or depends
ggstats,scale,scale_fill_extended,imports or depends
ggstats,scale,scale_fill_likert,imports or depends
ggstats,position,position_diverging,imports or depends
ggstats,position,position_likert,imports or depends
ggstatsplot,theme,theme_ggstatsplot,imports or depends
ggstudent,geom,geom_student,imports or depends
ggsurveillance,geom,geom_area_diverging,imports or depends
ggsurveillance,geom,geom_bar_diverging,imports or depends
ggsurveillance,geom,geom_col_range,imports or depends
ggsurveillance,geom,geom_epicurve,imports or depends
ggsurveillance,geom,geom_epicurve_point,imports or depends
ggsurveillance,geom,geom_epicurve_text,imports or depends
ggsurveillance,geom,geom_epigantt,imports or depends
ggsurveillance,geom,geom_hline_year,imports or depends
ggsurveillance,geom,geom_label_last_value,imports or depends
ggsurveillance,geom,geom_label_last_value_repel,imports or depends
ggsurveillance,geom,geom_text_last_value,imports or depends
ggsurveillance,geom,geom_text_last_value_repel,imports or depends
ggsurveillance,geom,geom_vline_year,imports or depends
ggsurveillance,stat,stat_bin_date,imports or depends
ggsurveillance,stat,stat_date_count,imports or depends
ggsurveillance,stat,stat_diverging,imports or depends
ggsurveillance,stat,stat_last_value,imports or depends
ggsurveillance,scale,scale_x_cases_5er,imports or depends
ggsurveillance,scale,scale_x_continuous_diverging,imports or depends
ggsurveillance,scale,scale_x_discrete_reverse,imports or depends
ggsurveillance,scale,scale_y_cases_5er,imports or depends
ggsurveillance,scale,scale_y_continuous_diverging,imports or depends
ggsurveillance,scale,scale_y_discrete_reverse,imports or depends
ggsurveillance,theme,theme_mod_disable_legend,imports or depends
ggsurveillance,theme,theme_mod_legend_bottom,imports or depends
ggsurveillance,theme,theme_mod_legend_left,imports or depends
ggsurveillance,theme,theme_mod_legend_position,imports or depends
ggsurveillance,theme,theme_mod_legend_right,imports or depends
ggsurveillance,theme,theme_mod_legend_top,imports or depends
ggsurveillance,theme,theme_mod_remove_legend_title,imports or depends
ggsurveillance,theme,theme_mod_remove_minor_grid,imports or depends
ggsurveillance,theme,theme_mod_remove_minor_grid_x,imports or depends
ggsurveillance,theme,theme_mod_remove_minor_grid_y,imports or depends
ggsurveillance,theme,theme_mod_remove_panel_grid,imports or depends
ggsurveillance,theme,theme_mod_rotate_x_axis_labels,imports or depends
ggsurveillance,theme,theme_mod_rotate_x_axis_labels_30,imports or depends
ggsurveillance,theme,theme_mod_rotate_x_axis_labels_45,imports or depends
ggsurveillance,theme,theme_mod_rotate_x_axis_labels_60,imports or depends
ggsurveillance,theme,theme_mod_rotate_x_axis_labels_90,imports or depends
ggsurveillance,theme,theme_mod_rotate_y_axis_labels,imports or depends
ggsurveillance,guide,guide_axis_nested_date,imports or depends
ggsurvfit,stat,stat_stepribbon,imports or depends
ggsurvfit,scale,scale_ggsurvfit,imports or depends
ggsurvfit,theme,theme_ggsurvfit_KMunicate,imports or depends
ggsurvfit,theme,theme_ggsurvfit_default,imports or depends
ggsurvfit,theme,theme_risktable_boxed,imports or depends
ggsurvfit,theme,theme_risktable_default,imports or depends
ggswissmaps,theme,theme_white_f,imports or depends
ggtangle,geom,geom_cnet_label,imports or depends
ggtangle,geom,geom_edge,imports or depends
ggtangle,geom,geom_edge_interactive,imports or depends
ggtangle,geom,geom_edge_text,imports or depends
ggtangle,geom,geom_edge_text_interactive,imports or depends
ggtangle,geom,geom_label,imports or depends
ggtangle,geom,geom_point,imports or depends
ggtangle,geom,geom_segment,imports or depends
ggtangle,geom,geom_text,imports or depends
ggtea,scale,scale_color_apricot_c,imports or depends
ggtea,scale,scale_color_apricot_d,imports or depends
ggtea,scale,scale_color_matcha_c,imports or depends
ggtea,scale,scale_color_matcha_d,imports or depends
ggtea,scale,scale_fill_apricot_c,imports or depends
ggtea,scale,scale_fill_apricot_d,imports or depends
ggtea,scale,scale_fill_matcha_c,imports or depends
ggtea,scale,scale_fill_matcha_d,imports or depends
ggtea,theme,theme_apricot,imports or depends
